benchmark,item,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
B6,734,0,1,0,0,0,0,0,1,0,0,0,0
B6,735,1,1,1,1,1,1,1,1,1,1,1,1
B6,736,1,0,1,1,1,0,1,1,1,1,0,0
B6,737,1,0,1,0,0,0,1,0,1,0,1,1
B6,738,1,1,1,1,1,1,1,1,1,1,1,1
B6,739,1,1,1,1,1,1,1,1,1,1,0,0
B6,740,1,1,1,1,1,0,1,1,1,1,1,1
B6,741,1,1,1,1,1,1,1,1,1,1,1,1
B6,742,1,0,0,1,1,0,1,0,0,0,0,0
B6,743,1,1,1,1,0,1,1,0,0,1,0,1
B6,744,1,1,0,1,1,0,1,0,0,1,1,1
B6,745,1,1,1,1,1,1,1,1,1,1,0,1
B6,746,0,0,1,0,1,1,1,1,1,0,1,1
B6,747,0,0,1,0,0,0,0,1,0,0,1,0
B6,748,0,0,0,0,1,0,0,0,0,0,0,0
B6,749,1,1,1,1,1,1,1,1,1,1,1,1
B6,750,1,0,1,1,1,0,1,1,1,0,1,0
B6,751,1,1,1,1,1,0,1,0,1,1,0,1
B6,752,1,1,1,1,1,1,0,1,1,1,1,1
B6,753,1,0,0,1,1,1,1,1,0,1,0,1
B6,754,1,1,0,1,0,0,1,0,0,0,0,0
B6,755,1,1,1,1,1,1,1,1,1,1,1,0
B6,756,0,1,0,0,1,0,1,1,1,0,0,1
B6,757,1,1,1,0,1,1,1,1,1,1,1,1
B6,758,1,1,1,1,1,1,1,1,1,1,1,1
B6,759,1,1,1,1,0,1,1,0,1,0,0,1
B6,760,1,0,1,1,1,1,1,1,0,1,0,1
B6,761,1,1,1,1,1,1,1,1,1,1,1,0
B6,762,1,0,1,0,0,0,1,0,0,1,0,0
B6,763,1,1,0,1,1,1,1,1,1,1,1,1
B6,764,1,0,0,1,1,1,1,0,0,1,0,0
B6,765,1,1,0,1,1,1,0,1,0,1,1,1
B6,766,1,1,1,1,1,0,1,1,1,1,0,1
B6,767,1,1,1,1,1,1,0,1,1,1,0,0
B6,768,1,0,1,1,1,1,1,1,1,1,1,0
B6,769,1,1,1,0,1,1,1,1,1,0,1,1
B6,770,1,0,0,1,0,1,0,0,1,1,0,0
B6,771,1,0,1,1,1,1,1,1,1,0,0,0
B6,772,1,1,1,1,1,1,1,1,1,1,1,1
B6,773,1,1,0,1,1,1,1,1,0,0,0,0
B6,774,0,0,0,0,0,0,1,0,0,0,0,0
B6,775,1,1,1,1,1,1,1,1,1,1,1,1
B6,776,0,1,1,0,1,1,1,0,0,0,0,1
B6,777,1,1,1,1,1,1,1,1,0,0,1,0
B6,778,1,1,0,0,1,0,1,1,1,1,1,0
B6,779,1,1,1,1,1,1,1,1,1,0,1,0
B6,780,1,1,1,1,1,1,1,0,1,1,1,1
B6,781,1,1,0,1,0,0,1,1,0,0,0,1
B6,782,1,1,1,1,1,1,1,1,1,0,0,1
B6,783,1,1,1,1,1,1,1,1,1,1,1,1
B6,784,0,0,0,1,1,1,0,1,1,1,0,1
B6,785,1,1,0,0,0,1,1,1,1,0,0,0
B6,786,1,1,1,1,1,1,1,1,1,1,1,1
B6,787,1,0,0,1,1,1,1,1,1,1,1,0
B6,788,1,1,0,1,1,1,1,1,0,1,1,0
B6,789,1,1,1,1,0,1,1,1,1,1,1,1
B6,790,1,1,1,1,1,1,1,1,1,1,1,1
B6,791,1,1,1,1,1,1,1,1,1,1,1,0
B6,792,1,0,0,1,0,1,0,0,0,1,0,0
B6,793,1,1,1,0,1,1,1,1,1,1,1,1
B6,794,0,1,1,1,1,1,1,1,0,1,1,0
B6,795,1,0,0,0,0,1,0,0,0,0,0,0
B6,796,0,1,1,1,0,0,0,0,0,0,0,0
B6,797,1,1,1,1,1,1,1,1,1,1,1,1
B6,798,1,1,1,1,1,1,1,1,1,1,0,1
B6,799,1,1,1,1,1,0,1,1,1,0,0,0
B6,800,1,1,1,1,0,0,1,0,0,1,1,0
B6,801,1,1,1,1,1,1,1,0,0,1,0,1
B6,802,0,1,0,1,0,1,0,0,0,0,0,0
B6,803,1,0,1,1,0,0,0,0,0,0,1,1
B6,804,1,1,0,1,1,1,1,0,0,1,1,0
B6,805,1,1,1,1,1,0,1,1,0,1,1,1
B6,806,1,0,1,1,1,0,0,1,1,0,1,0
B6,807,1,0,0,0,0,0,0,0,0,0,0,0
B6,808,1,1,1,1,1,1,1,1,1,1,0,0
B6,809,1,0,1,1,1,1,1,1,1,0,1,0
B6,810,0,1,1,0,1,0,0,0,0,0,0,0
B6,811,1,1,1,1,1,0,0,0,1,1,0,0
B6,812,1,1,0,1,1,1,1,1,1,1,1,0
B6,813,1,1,1,1,1,1,1,1,1,1,1,1
B6,814,1,1,1,1,1,1,1,0,1,1,1,1
B6,815,1,1,1,1,1,1,1,1,1,1,1,1
B6,816,0,0,0,0,1,0,1,0,1,0,0,1
B6,817,0,0,0,0,0,0,0,1,0,0,0,0
B6,818,0,1,0,1,1,1,1,0,1,0,0,0
B6,819,1,1,0,1,1,0,0,0,0,0,1,0
B6,820,1,1,1,1,0,0,1,0,0,1,0,1
B6,821,1,1,1,1,0,1,1,1,1,0,1,1
B6,822,1,1,1,1,1,1,0,1,1,1,1,1
B6,823,0,0,0,1,0,1,0,1,1,0,0,0
B6,824,1,1,0,1,0,0,0,0,1,1,0,0
B6,825,1,0,1,1,1,0,0,0,1,0,0,1
B6,826,1,1,1,1,1,1,1,0,1,1,0,1
B6,827,1,1,1,1,0,1,1,1,1,0,1,0
B6,828,1,1,1,1,0,0,1,1,0,1,1,0
B6,829,1,0,1,1,1,1,1,1,1,1,1,1
B6,830,1,1,0,1,1,1,1,0,1,0,1,1
B6,831,0,1,1,1,1,1,1,1,1,1,1,0
B6,832,0,1,0,1,1,1,1,0,1,1,0,0
B6,833,1,1,1,1,0,1,1,0,1,0,0,0
B6,834,1,1,1,1,1,1,1,1,1,1,1,1
B6,835,1,0,1,0,0,0,0,1,1,1,0,0
B6,836,0,0,1,1,1,1,1,1,1,1,1,1
B6,837,1,1,1,1,1,1,0,1,1,1,1,1
B6,838,1,1,1,1,1,1,0,0,1,0,1,0
B6,839,1,1,0,1,1,1,1,1,0,0,0,1
B6,840,1,1,1,1,1,1,1,1,1,1,1,1
B6,841,1,1,1,1,0,1,1,1,1,1,0,0
B6,842,1,1,1,1,1,1,1,1,1,1,1,1
B6,843,1,1,1,1,1,1,1,1,1,1,1,1
B6,844,1,1,1,0,1,0,1,1,1,1,0,1
B6,845,1,1,1,0,1,1,0,1,1,0,0,1
B6,846,1,0,1,1,0,0,0,0,0,0,0,0
B6,847,1,1,1,0,1,1,1,1,0,1,1,1
B6,848,1,1,1,1,1,1,1,1,1,1,1,1
B6,849,1,1,1,0,1,1,1,0,0,1,0,1
B6,850,1,1,1,1,1,1,1,1,0,0,1,1
B6,851,1,1,1,1,1,1,1,1,1,1,0,1
B6,852,1,1,1,1,1,1,0,0,1,1,0,0
B6,853,1,1,1,1,1,1,1,1,1,0,0,0
B6,854,1,1,1,1,1,0,1,1,1,1,0,1
B6,855,0,1,1,0,0,0,1,0,1,0,1,1
B6,856,1,1,0,1,1,1,1,1,1,0,1,1
B6,857,1,1,1,1,1,1,1,1,1,1,1,1
B6,858,1,1,0,1,0,1,1,1,1,0,0,0
B6,859,1,0,0,1,1,1,1,0,1,1,1,1
B6,860,0,1,0,0,1,1,1,1,0,1,0,1
B6,861,1,1,1,0,1,1,1,1,1,0,1,1
B6,862,1,1,1,1,1,1,1,0,1,1,1,1
B6,863,1,1,1,1,1,1,1,1,1,1,1,1
B6,864,0,1,1,1,0,1,1,0,1,1,1,1
B6,865,0,1,1,0,1,1,1,1,1,0,0,1
B6,866,1,1,1,1,0,0,1,1,1,0,0,1
B6,867,0,0,1,1,1,0,0,0,1,0,0,0
B6,868,1,1,1,1,0,0,1,1,1,0,1,0
B6,869,1,1,1,1,1,1,0,1,1,1,1,1
B6,870,1,1,1,1,0,1,1,1,0,1,0,0
B6,871,1,1,1,1,1,1,1,1,0,1,1,1
B6,872,1,1,1,1,1,1,0,1,1,1,0,0
B6,873,0,1,1,1,1,1,1,1,1,0,0,0
B6,874,1,1,1,1,0,1,1,0,1,0,1,1
B6,875,1,0,1,0,1,0,0,0,0,0,0,0
B6,876,1,1,0,1,1,1,0,1,0,1,0,0
B6,877,1,1,1,0,0,1,1,0,1,1,0,1
B6,878,1,0,0,0,1,1,1,0,1,0,0,0
B6,879,1,1,1,1,1,1,1,1,1,1,1,1
B6,880,0,0,0,0,1,0,0,1,0,0,1,0
B6,881,1,1,1,1,1,1,1,1,0,0,1,0
B6,882,1,0,0,0,1,1,0,0,0,0,0,0
B6,883,0,0,0,0,0,1,0,0,0,0,0,1
B6,884,1,0,1,1,1,1,1,1,1,1,1,1
B6,885,1,1,1,1,0,1,1,1,0,1,0,0
B6,886,1,1,0,0,0,0,0,1,0,0,1,1
B6,887,1,0,1,1,1,1,1,1,1,1,1,1
B6,888,0,1,0,1,1,1,1,0,0,1,0,0
B6,889,1,1,1,1,1,1,0,1,1,1,0,1
B6,890,1,0,1,1,1,1,0,1,1,0,1,1
B6,891,0,0,1,0,1,1,0,1,0,0,0,0
B6,892,1,1,1,1,0,1,0,1,1,0,1,0
B6,893,1,1,1,0,1,1,1,0,0,1,0,0
B6,894,1,1,1,1,1,1,1,1,0,0,1,1
B6,895,0,0,1,0,0,1,0,1,0,0,0,0
B6,896,1,1,0,0,0,0,0,0,0,1,0,0
B6,897,1,1,1,1,1,1,1,1,1,1,0,0
B6,898,1,1,1,0,1,1,0,1,0,0,0,0
B6,899,1,0,1,1,1,0,1,0,1,0,0,0
B6,900,1,1,1,1,1,1,1,1,1,1,1,1
B6,901,1,0,1,1,1,0,1,0,0,0,0,0
B6,902,1,1,1,1,1,1,1,0,0,1,1,0
B6,903,1,1,1,1,1,1,1,1,1,1,0,1
B6,904,1,1,1,0,0,1,0,1,0,1,1,1
B6,905,0,1,1,1,1,1,0,1,1,1,0,0
B6,906,1,1,1,1,0,0,1,0,1,1,0,1
B6,907,1,1,1,0,0,0,0,0,0,0,1,0
B6,908,0,1,1,1,1,1,1,1,1,0,1,1
B6,909,1,1,1,1,1,1,1,1,0,0,1,1
B6,910,1,1,1,1,1,1,1,1,1,1,1,1
B6,911,0,0,1,1,1,1,1,1,1,1,1,1
B6,912,1,1,1,1,1,1,1,1,1,1,0,1
B6,913,1,1,1,1,0,0,1,1,1,1,0,0
B6,914,0,1,0,0,1,1,0,0,0,0,0,0
B6,915,1,1,1,1,1,1,1,1,1,1,1,1
B6,916,1,1,1,0,0,1,1,1,0,1,0,0
B6,917,1,1,1,1,1,1,1,1,1,1,1,0
B6,918,1,1,1,1,1,1,1,1,1,1,1,1
B6,919,1,1,1,1,1,1,1,1,1,1,1,1
B6,920,1,1,1,1,1,1,1,1,1,1,1,1
B6,921,1,1,0,1,1,1,0,1,1,1,1,0
B6,922,1,1,1,1,0,1,1,1,1,0,0,0
B6,923,1,0,1,0,1,0,0,1,0,1,0,0
B6,924,0,1,1,1,0,0,1,1,1,1,0,1
B6,925,0,0,1,1,1,1,1,0,0,1,0,0
B6,926,1,0,1,1,0,1,1,1,1,1,1,1
B6,927,1,1,1,1,1,1,1,1,1,1,1,1
B6,928,0,1,1,0,1,0,1,0,1,0,1,0
B6,929,0,1,1,1,1,1,1,1,0,1,1,0
B6,930,1,1,1,1,1,1,1,0,1,1,1,1
B6,931,1,1,1,1,0,1,1,0,0,1,0,0
B6,932,1,1,1,1,1,1,1,1,1,1,1,1
B6,933,1,0,0,0,1,0,0,0,0,0,1,1
B6,934,1,1,1,1,1,1,1,0,1,1,0,1
B6,935,1,1,1,1,1,0,1,0,1,0,1,0
B6,936,1,1,1,1,1,1,1,1,0,0,1,0
B6,937,1,1,1,1,1,1,1,1,0,0,1,0
B6,938,1,0,0,1,0,1,0,1,0,0,0,0
B6,939,0,0,0,0,0,0,1,0,0,0,0,1
B6,940,1,1,1,1,1,1,1,1,1,1,1,1
B6,941,1,1,1,1,1,1,1,1,1,0,0,1
B6,942,1,1,1,1,1,1,1,1,1,1,1,1
B6,943,0,0,0,1,0,0,1,0,1,0,0,0
B6,944,1,1,1,1,0,1,1,1,0,1,1,0
B6,945,1,1,1,1,0,1,1,0,1,1,0,0
B6,946,1,1,1,0,1,1,1,1,0,1,0,1
B6,947,1,1,1,1,1,1,1,1,1,1,1,1
B6,948,0,1,1,1,1,1,0,1,1,0,0,1
B6,949,1,0,1,1,1,1,1,1,1,1,0,1
B6,950,1,1,1,1,1,1,0,1,0,1,1,1
B6,951,1,1,1,1,1,1,1,1,1,0,1,1
B6,952,1,0,1,1,1,1,0,1,1,0,0,1
B6,953,0,0,1,1,1,1,0,1,1,1,0,1
B6,954,0,1,1,1,0,1,1,1,0,1,0,0
B6,955,1,1,1,1,1,1,1,1,1,1,1,1
B6,956,1,0,0,1,1,0,0,1,0,0,0,1
B6,957,1,1,0,1,1,0,1,0,0,1,1,0
B6,958,1,0,1,1,1,1,1,1,1,0,1,1
B6,959,1,1,1,1,1,1,0,1,1,1,1,1
B6,960,1,1,1,1,1,1,1,1,0,1,1,1
B6,961,0,0,1,1,1,0,0,0,1,0,0,0
B6,962,1,1,1,1,1,0,0,1,0,1,1,0
B6,963,0,0,0,0,0,0,0,0,0,0,0,0
B6,964,0,0,1,1,0,1,0,1,0,1,0,1
B6,965,0,1,0,0,1,0,1,1,0,0,0,0
B6,966,1,1,1,1,1,1,0,1,0,0,1,0
B6,967,0,1,1,1,1,1,0,1,1,0,0,0
B6,968,1,1,1,1,1,1,1,1,1,1,1,0
B6,969,1,1,0,1,1,0,0,0,0,0,1,0
B6,970,0,0,0,0,1,0,1,1,1,0,1,0
B6,971,1,0,1,0,0,1,1,1,1,1,0,1
B6,972,1,1,1,1,1,1,0,0,1,1,0,1
B6,973,1,1,1,1,1,1,1,1,1,1,1,0
B6,974,0,1,0,1,1,0,1,0,0,0,0,0
B6,975,0,1,1,1,1,1,1,1,0,1,0,0
B6,976,1,1,1,1,1,1,1,1,0,0,1,1
B6,977,1,1,1,1,1,1,1,1,1,1,1,1
B6,978,1,1,1,1,0,1,1,1,0,1,1,1
B6,979,0,1,1,1,1,1,1,0,1,0,0,1
B6,980,1,1,1,1,1,1,1,1,0,1,0,0
B6,981,1,1,1,1,1,1,1,1,1,1,1,1
B6,982,0,1,1,1,1,1,1,1,1,1,1,0
B6,983,1,1,1,1,1,1,0,0,1,0,1,1
B6,984,1,1,1,1,1,1,1,1,1,1,1,1
B6,985,1,0,1,0,1,1,0,1,1,1,1,0
B6,986,1,1,1,1,1,1,1,1,1,1,1,0
B6,987,1,1,1,1,1,0,0,1,0,1,0,1
B6,988,1,0,0,1,1,0,1,1,0,0,0,0
B6,989,1,1,1,1,1,0,1,1,1,1,1,0
B6,990,0,0,0,0,1,0,0,0,1,0,1,1
B6,991,1,1,1,0,0,1,1,1,1,1,0,0
B6,992,1,0,1,1,1,1,1,1,1,1,1,0
B6,993,1,1,1,1,1,0,0,0,1,1,1,0
B6,994,1,1,1,1,1,1,0,0,1,1,0,0
B6,995,1,1,1,1,0,1,1,1,1,1,1,1
B6,996,0,1,1,1,1,1,0,0,0,0,1,1
B6,997,1,1,1,1,1,1,1,1,1,1,1,1
B6,998,1,1,1,0,1,0,0,0,0,1,0,0
B6,999,1,1,1,1,0,1,1,0,0,0,1,0
